product_id,product_name,unit_price_product,units_in_stock,units_on_order,discontinued,supplier_id,company_supplier,city,country,order_id,unit_price_order,quantity,discount,total_order
28,Rössle Sauerkraut,45.6,26,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10873,45.6,3,0.0,1265793.0395000004
10,Ikura,31.0,31,0,0,4,Tokyo Traders,Tokyo,Japan,10874,31.0,10,0.0,1265793.0395000004
19,Teatime Chocolate Biscuits,9.2,25,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10875,9.2,25,0.0,1265793.0395000004
47,Zaanse koeken,9.5,36,0,0,22,Zaanse Snoepfabriek,Zaandam,Netherlands,10875,9.5,21,0.1,1265793.0395000004
49,Maxilaku,20.0,10,60,0,23,Karkki Oy,Lappeenranta,Finland,10875,20.0,15,0.0,1265793.0395000004
46,Spegesild,12.0,95,0,0,21,Lyngbysild,Lyngby,Denmark,10876,12.0,21,0.0,1265793.0395000004
64,Wimmers gute Semmelknödel,33.25,22,80,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10876,33.25,20,0.0,1265793.0395000004
16,Pavlova,17.45,29,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10877,17.45,30,0.25,1265793.0395000004
18,Carnarvon Tigers,62.5,42,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10877,62.5,25,0.0,1265793.0395000004
20,Sir Rodney's Marmalade,81.0,40,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10878,81.0,20,0.05,1265793.0395000004
40,Boston Crab Meat,18.4,123,0,0,19,New England Seafood Cannery,Boston,USA,10879,18.4,12,0.0,1265793.0395000004
65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10879,21.05,10,0.0,1265793.0395000004
76,Lakkalikööri,18.0,57,0,0,23,Karkki Oy,Lappeenranta,Finland,10879,18.0,10,0.0,1265793.0395000004
23,Tunnbröd,9.0,61,0,0,9,PB Knäckebröd AB,Göteborg,Sweden,10880,9.0,30,0.2,1265793.0395000004
61,Sirop d'érable,28.5,113,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10880,28.5,30,0.2,1265793.0395000004
70,Outback Lager,15.0,15,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,10880,15.0,50,0.2,1265793.0395000004
73,Röd Kaviar,15.0,101,0,0,17,Svensk Sjöföda AB,Stockholm,Sweden,10881,15.0,10,0.0,1265793.0395000004
42,Singaporean Hokkien Fried Mee,14.0,26,0,1,20,Leka Trading,Singapore,Singapore,10882,14.0,25,0.0,1265793.0395000004
49,Maxilaku,20.0,10,60,0,23,Karkki Oy,Lappeenranta,Finland,10882,20.0,20,0.15,1265793.0395000004
54,Tourtière,7.45,21,0,0,25,Ma Maison,Montréal,Canada,10882,7.45,32,0.15,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10883,4.5,8,0.0,1265793.0395000004
21,Sir Rodney's Scones,10.0,3,40,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10884,10.0,40,0.05,1265793.0395000004
56,Gnocchi di nonna Alice,38.0,21,10,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10884,38.0,21,0.05,1265793.0395000004
65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10884,21.05,12,0.05,1265793.0395000004
2,Chang,19.0,17,40,1,1,Exotic Liquids,London,UK,10885,19.0,20,0.0,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10885,4.5,12,0.0,1265793.0395000004
70,Outback Lager,15.0,15,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,10885,15.0,30,0.0,1265793.0395000004
77,Original Frankfurter grüne Soße,13.0,32,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10885,13.0,25,0.0,1265793.0395000004
10,Ikura,31.0,31,0,0,4,Tokyo Traders,Tokyo,Japan,10886,31.0,70,0.0,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10886,12.5,35,0.0,1265793.0395000004
77,Original Frankfurter grüne Soße,13.0,32,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10886,13.0,40,0.0,1265793.0395000004
25,NuNuCa Nuß-Nougat-Creme,14.0,76,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10887,14.0,5,0.0,1265793.0395000004
2,Chang,19.0,17,40,1,1,Exotic Liquids,London,UK,10888,19.0,20,0.0,1265793.0395000004
68,Scottish Longbreads,12.5,6,10,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10888,12.5,18,0.0,1265793.0395000004
11,Queso Cabrales,21.0,22,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,10889,21.0,40,0.0,1265793.0395000004
38,Côte de Blaye,263.5,17,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10889,263.5,40,0.0,1265793.0395000004
17,Alice Mutton,39.0,0,0,1,7,"Pavlova, Ltd.",Melbourne,Australia,10890,39.0,15,0.0,1265793.0395000004
34,Sasquatch Ale,14.0,111,0,0,16,Bigfoot Breweries,Bend,USA,10890,14.0,10,0.0,1265793.0395000004
41,Jack's New England Clam Chowder,9.65,85,0,0,19,New England Seafood Cannery,Boston,USA,10890,9.65,14,0.0,1265793.0395000004
30,Nord-Ost Matjeshering,25.89,10,0,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,10891,25.89,15,0.05,1265793.0395000004
59,Raclette Courdavault,55.0,79,0,0,28,Gai pâturage,Annecy,France,10892,55.0,40,0.05,1265793.0395000004
8,Northwoods Cranberry Sauce,40.0,6,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10893,40.0,30,0.0,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10893,4.5,10,0.0,1265793.0395000004
29,Thüringer Rostbratwurst,123.79,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10893,123.79,24,0.0,1265793.0395000004
30,Nord-Ost Matjeshering,25.89,10,0,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,10893,25.89,35,0.0,1265793.0395000004
36,Inlagd Sill,19.0,112,0,0,17,Svensk Sjöföda AB,Stockholm,Sweden,10893,19.0,20,0.0,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10894,6.0,28,0.05,1265793.0395000004
69,Gudbrandsdalsost,36.0,26,0,0,15,Norske Meierier,Sandvika,Norway,10894,36.0,50,0.05,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10894,7.75,120,0.05,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10895,4.5,110,0.0,1265793.0395000004
39,Chartreuse verte,18.0,69,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10895,18.0,45,0.0,1265793.0395000004
40,Boston Crab Meat,18.4,123,0,0,19,New England Seafood Cannery,Boston,USA,10895,18.4,91,0.0,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10895,34.0,100,0.0,1265793.0395000004
45,Rogede sild,9.5,5,70,0,21,Lyngbysild,Lyngby,Denmark,10896,9.5,15,0.0,1265793.0395000004
56,Gnocchi di nonna Alice,38.0,21,10,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10896,38.0,16,0.0,1265793.0395000004
29,Thüringer Rostbratwurst,123.79,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10897,123.79,80,0.0,1265793.0395000004
30,Nord-Ost Matjeshering,25.89,10,0,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,10897,25.89,36,0.0,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10898,6.0,5,0.0,1265793.0395000004
39,Chartreuse verte,18.0,69,0,0,18,Aux joyeux ecclésiastiques,Paris,France,10899,18.0,8,0.15,1265793.0395000004
70,Outback Lager,15.0,15,10,0,7,"Pavlova, Ltd.",Melbourne,Australia,10900,15.0,3,0.25,1265793.0395000004
41,Jack's New England Clam Chowder,9.65,85,0,0,19,New England Seafood Cannery,Boston,USA,10901,9.65,30,0.0,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10901,21.5,30,0.0,1265793.0395000004
55,Pâté chinois,24.0,115,0,0,25,Ma Maison,Montréal,Canada,10902,24.0,30,0.15,1265793.0395000004
62,Tarte au sucre,49.3,17,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10902,49.3,6,0.15,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10903,6.0,40,0.0,1265793.0395000004
65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10903,21.05,21,0.0,1265793.0395000004
68,Scottish Longbreads,12.5,6,10,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10903,12.5,20,0.0,1265793.0395000004
58,Escargots de Bourgogne,13.25,62,0,0,27,Escargots Nouveaux,Montceau,France,10904,13.25,15,0.0,1265793.0395000004
62,Tarte au sucre,49.3,17,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10904,49.3,35,0.0,1265793.0395000004
1,Chai,18.0,39,0,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,10905,18.0,20,0.05,1265793.0395000004
61,Sirop d'érable,28.5,113,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10906,28.5,15,0.0,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10907,7.75,14,0.0,1265793.0395000004
7,Uncle Bob's Organic Dried Pears,30.0,15,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10908,30.0,20,0.05,1265793.0395000004
52,Filo Mix,7.0,38,0,0,24,"G'day, Mate",Sydney,Australia,10908,7.0,14,0.05,1265793.0395000004
7,Uncle Bob's Organic Dried Pears,30.0,15,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10909,30.0,12,0.0,1265793.0395000004
16,Pavlova,17.45,29,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10909,17.45,15,0.0,1265793.0395000004
41,Jack's New England Clam Chowder,9.65,85,0,0,19,New England Seafood Cannery,Boston,USA,10909,9.65,5,0.0,1265793.0395000004
19,Teatime Chocolate Biscuits,9.2,25,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10910,9.2,12,0.0,1265793.0395000004
49,Maxilaku,20.0,10,60,0,23,Karkki Oy,Lappeenranta,Finland,10910,20.0,10,0.0,1265793.0395000004
61,Sirop d'érable,28.5,113,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10910,28.5,5,0.0,1265793.0395000004
1,Chai,18.0,39,0,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,10911,18.0,10,0.0,1265793.0395000004
17,Alice Mutton,39.0,0,0,1,7,"Pavlova, Ltd.",Melbourne,Australia,10911,39.0,12,0.0,1265793.0395000004
67,Laughing Lumberjack Lager,14.0,52,0,0,16,Bigfoot Breweries,Bend,USA,10911,14.0,15,0.0,1265793.0395000004
11,Queso Cabrales,21.0,22,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,10912,21.0,40,0.25,1265793.0395000004
29,Thüringer Rostbratwurst,123.79,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10912,123.79,60,0.25,1265793.0395000004
4,Chef Anton's Cajun Seasoning,22.0,53,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10913,22.0,30,0.25,1265793.0395000004
33,Geitost,2.5,112,0,0,15,Norske Meierier,Sandvika,Norway,10913,2.5,40,0.25,1265793.0395000004
58,Escargots de Bourgogne,13.25,62,0,0,27,Escargots Nouveaux,Montceau,France,10913,13.25,15,0.0,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10914,21.5,25,0.0,1265793.0395000004
17,Alice Mutton,39.0,0,0,1,7,"Pavlova, Ltd.",Melbourne,Australia,10915,39.0,10,0.0,1265793.0395000004
33,Geitost,2.5,112,0,0,15,Norske Meierier,Sandvika,Norway,10915,2.5,30,0.0,1265793.0395000004
54,Tourtière,7.45,21,0,0,25,Ma Maison,Montréal,Canada,10915,7.45,10,0.0,1265793.0395000004
16,Pavlova,17.45,29,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10916,17.45,6,0.0,1265793.0395000004
32,Mascarpone Fabioli,32.0,9,40,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10916,32.0,6,0.0,1265793.0395000004
57,Ravioli Angelo,19.5,36,0,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10916,19.5,20,0.0,1265793.0395000004
30,Nord-Ost Matjeshering,25.89,10,0,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,10917,25.89,1,0.0,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10917,34.0,10,0.0,1265793.0395000004
1,Chai,18.0,39,0,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,10918,18.0,60,0.25,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10918,34.0,25,0.25,1265793.0395000004
16,Pavlova,17.45,29,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10919,17.45,24,0.0,1265793.0395000004
25,NuNuCa Nuß-Nougat-Creme,14.0,76,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10919,14.0,24,0.0,1265793.0395000004
40,Boston Crab Meat,18.4,123,0,0,19,New England Seafood Cannery,Boston,USA,10919,18.4,20,0.0,1265793.0395000004
50,Valkoinen suklaa,16.25,65,0,0,23,Karkki Oy,Lappeenranta,Finland,10920,16.25,24,0.0,1265793.0395000004
35,Steeleye Stout,18.0,20,0,0,16,Bigfoot Breweries,Bend,USA,10921,18.0,10,0.0,1265793.0395000004
63,Vegie-spread,43.9,24,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10921,43.9,40,0.0,1265793.0395000004
17,Alice Mutton,39.0,0,0,1,7,"Pavlova, Ltd.",Melbourne,Australia,10922,39.0,15,0.0,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10922,4.5,35,0.0,1265793.0395000004
42,Singaporean Hokkien Fried Mee,14.0,26,0,1,20,Leka Trading,Singapore,Singapore,10923,14.0,10,0.2,1265793.0395000004
43,Ipoh Coffee,46.0,17,10,0,20,Leka Trading,Singapore,Singapore,10923,46.0,10,0.2,1265793.0395000004
67,Laughing Lumberjack Lager,14.0,52,0,0,16,Bigfoot Breweries,Bend,USA,10923,14.0,24,0.2,1265793.0395000004
10,Ikura,31.0,31,0,0,4,Tokyo Traders,Tokyo,Japan,10924,31.0,20,0.1,1265793.0395000004
28,Rössle Sauerkraut,45.6,26,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10924,45.6,30,0.1,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10924,7.75,6,0.0,1265793.0395000004
36,Inlagd Sill,19.0,112,0,0,17,Svensk Sjöföda AB,Stockholm,Sweden,10925,19.0,25,0.15,1265793.0395000004
52,Filo Mix,7.0,38,0,0,24,"G'day, Mate",Sydney,Australia,10925,7.0,12,0.15,1265793.0395000004
11,Queso Cabrales,21.0,22,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,10926,21.0,2,0.0,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10926,6.0,10,0.0,1265793.0395000004
19,Teatime Chocolate Biscuits,9.2,25,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10926,9.2,7,0.0,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10926,34.8,10,0.0,1265793.0395000004
20,Sir Rodney's Marmalade,81.0,40,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10927,81.0,5,0.0,1265793.0395000004
52,Filo Mix,7.0,38,0,0,24,"G'day, Mate",Sydney,Australia,10927,7.0,5,0.0,1265793.0395000004
76,Lakkalikööri,18.0,57,0,0,23,Karkki Oy,Lappeenranta,Finland,10927,18.0,20,0.0,1265793.0395000004
47,Zaanse koeken,9.5,36,0,0,22,Zaanse Snoepfabriek,Zaandam,Netherlands,10928,9.5,5,0.0,1265793.0395000004
76,Lakkalikööri,18.0,57,0,0,23,Karkki Oy,Lappeenranta,Finland,10928,18.0,5,0.0,1265793.0395000004
21,Sir Rodney's Scones,10.0,3,40,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10929,10.0,60,0.0,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10929,7.75,49,0.0,1265793.0395000004
77,Original Frankfurter grüne Soße,13.0,32,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10929,13.0,15,0.0,1265793.0395000004
21,Sir Rodney's Scones,10.0,3,40,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10930,10.0,36,0.0,1265793.0395000004
27,Schoggi Schokolade,43.9,49,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,10930,43.9,25,0.0,1265793.0395000004
55,Pâté chinois,24.0,115,0,0,25,Ma Maison,Montréal,Canada,10930,24.0,25,0.2,1265793.0395000004
58,Escargots de Bourgogne,13.25,62,0,0,27,Escargots Nouveaux,Montceau,France,10930,13.25,30,0.2,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10931,6.0,42,0.15,1265793.0395000004
57,Ravioli Angelo,19.5,36,0,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10931,19.5,30,0.0,1265793.0395000004
16,Pavlova,17.45,29,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10932,17.45,30,0.1,1265793.0395000004
62,Tarte au sucre,49.3,17,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10932,49.3,14,0.1,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10932,34.8,16,0.0,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10932,7.75,20,0.1,1265793.0395000004
53,Perth Pasties,32.8,0,0,1,24,"G'day, Mate",Sydney,Australia,10933,32.8,2,0.0,1265793.0395000004
61,Sirop d'érable,28.5,113,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10933,28.5,30,0.0,1265793.0395000004
6,Grandma's Boysenberry Spread,25.0,120,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10934,25.0,20,0.0,1265793.0395000004
1,Chai,18.0,39,0,1,8,"Specialty Biscuits, Ltd.",Manchester,UK,10935,18.0,21,0.0,1265793.0395000004
18,Carnarvon Tigers,62.5,42,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10935,62.5,4,0.25,1265793.0395000004
23,Tunnbröd,9.0,61,0,0,9,PB Knäckebröd AB,Göteborg,Sweden,10935,9.0,8,0.25,1265793.0395000004
36,Inlagd Sill,19.0,112,0,0,17,Svensk Sjöföda AB,Stockholm,Sweden,10936,19.0,30,0.2,1265793.0395000004
28,Rössle Sauerkraut,45.6,26,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10937,45.6,8,0.0,1265793.0395000004
34,Sasquatch Ale,14.0,111,0,0,16,Bigfoot Breweries,Bend,USA,10937,14.0,20,0.0,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10938,6.0,20,0.25,1265793.0395000004
43,Ipoh Coffee,46.0,17,10,0,20,Leka Trading,Singapore,Singapore,10938,46.0,24,0.25,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10938,34.0,49,0.25,1265793.0395000004
71,Flotemysost,21.5,26,0,0,15,Norske Meierier,Sandvika,Norway,10938,21.5,35,0.25,1265793.0395000004
2,Chang,19.0,17,40,1,1,Exotic Liquids,London,UK,10939,19.0,10,0.15,1265793.0395000004
67,Laughing Lumberjack Lager,14.0,52,0,0,16,Bigfoot Breweries,Bend,USA,10939,14.0,40,0.15,1265793.0395000004
7,Uncle Bob's Organic Dried Pears,30.0,15,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10940,30.0,8,0.0,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10940,6.0,20,0.0,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10941,12.5,44,0.25,1265793.0395000004
62,Tarte au sucre,49.3,17,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10941,49.3,30,0.25,1265793.0395000004
68,Scottish Longbreads,12.5,6,10,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10941,12.5,80,0.25,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10941,34.8,50,0.0,1265793.0395000004
49,Maxilaku,20.0,10,60,0,23,Karkki Oy,Lappeenranta,Finland,10942,20.0,28,0.0,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10943,6.0,15,0.0,1265793.0395000004
22,Gustaf's Knäckebröd,21.0,104,0,0,9,PB Knäckebröd AB,Göteborg,Sweden,10943,21.0,21,0.0,1265793.0395000004
46,Spegesild,12.0,95,0,0,21,Lyngbysild,Lyngby,Denmark,10943,12.0,15,0.0,1265793.0395000004
11,Queso Cabrales,21.0,22,30,0,5,Cooperativa de Quesos 'Las Cabras',Oviedo,Spain,10944,21.0,5,0.25,1265793.0395000004
44,Gula Malacca,19.45,27,0,0,20,Leka Trading,Singapore,Singapore,10944,19.45,18,0.25,1265793.0395000004
56,Gnocchi di nonna Alice,38.0,21,10,0,26,Pasta Buttini s.r.l.,Salerno,Italy,10944,38.0,18,0.0,1265793.0395000004
13,Konbu,6.0,24,0,0,6,Mayumi's,Osaka,Japan,10945,6.0,20,0.0,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10945,12.5,10,0.0,1265793.0395000004
10,Ikura,31.0,31,0,0,4,Tokyo Traders,Tokyo,Japan,10946,31.0,25,0.0,1265793.0395000004
24,Guaraná Fantástica,4.5,20,0,1,10,Refrescos Americanas LTDA,Sao Paulo,Brazil,10946,4.5,25,0.0,1265793.0395000004
77,Original Frankfurter grüne Soße,13.0,32,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10946,13.0,40,0.0,1265793.0395000004
59,Raclette Courdavault,55.0,79,0,0,28,Gai pâturage,Annecy,France,10947,55.0,4,0.0,1265793.0395000004
50,Valkoinen suklaa,16.25,65,0,0,23,Karkki Oy,Lappeenranta,Finland,10948,16.25,9,0.0,1265793.0395000004
51,Manjimup Dried Apples,53.0,20,0,0,24,"G'day, Mate",Sydney,Australia,10948,53.0,40,0.0,1265793.0395000004
55,Pâté chinois,24.0,115,0,0,25,Ma Maison,Montréal,Canada,10948,24.0,4,0.0,1265793.0395000004
6,Grandma's Boysenberry Spread,25.0,120,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10949,25.0,12,0.0,1265793.0395000004
10,Ikura,31.0,31,0,0,4,Tokyo Traders,Tokyo,Japan,10949,31.0,30,0.0,1265793.0395000004
17,Alice Mutton,39.0,0,0,1,7,"Pavlova, Ltd.",Melbourne,Australia,10949,39.0,6,0.0,1265793.0395000004
62,Tarte au sucre,49.3,17,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,10949,49.3,60,0.0,1265793.0395000004
4,Chef Anton's Cajun Seasoning,22.0,53,0,0,2,New Orleans Cajun Delights,New Orleans,USA,10950,22.0,5,0.0,1265793.0395000004
33,Geitost,2.5,112,0,0,15,Norske Meierier,Sandvika,Norway,10951,2.5,15,0.05,1265793.0395000004
41,Jack's New England Clam Chowder,9.65,85,0,0,19,New England Seafood Cannery,Boston,USA,10951,9.65,6,0.05,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10951,7.75,50,0.05,1265793.0395000004
6,Grandma's Boysenberry Spread,25.0,120,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10952,25.0,16,0.05,1265793.0395000004
28,Rössle Sauerkraut,45.6,26,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10952,45.6,2,0.0,1265793.0395000004
20,Sir Rodney's Marmalade,81.0,40,0,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10953,81.0,50,0.05,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10953,12.5,50,0.05,1265793.0395000004
16,Pavlova,17.45,29,0,0,7,"Pavlova, Ltd.",Melbourne,Australia,10954,17.45,28,0.15,1265793.0395000004
31,Gorgonzola Telino,12.5,0,70,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10954,12.5,25,0.15,1265793.0395000004
45,Rogede sild,9.5,5,70,0,21,Lyngbysild,Lyngby,Denmark,10954,9.5,30,0.0,1265793.0395000004
60,Camembert Pierrot,34.0,19,0,0,28,Gai pâturage,Annecy,France,10954,34.0,24,0.15,1265793.0395000004
75,Rhönbräu Klosterbier,7.75,125,0,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10955,7.75,12,0.2,1265793.0395000004
21,Sir Rodney's Scones,10.0,3,40,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,10956,10.0,12,0.0,1265793.0395000004
47,Zaanse koeken,9.5,36,0,0,22,Zaanse Snoepfabriek,Zaandam,Netherlands,10956,9.5,14,0.0,1265793.0395000004
51,Manjimup Dried Apples,53.0,20,0,0,24,"G'day, Mate",Sydney,Australia,10956,53.0,8,0.0,1265793.0395000004
30,Nord-Ost Matjeshering,25.89,10,0,0,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,Germany,10957,25.89,30,0.0,1265793.0395000004
35,Steeleye Stout,18.0,20,0,0,16,Bigfoot Breweries,Bend,USA,10957,18.0,40,0.0,1265793.0395000004
64,Wimmers gute Semmelknödel,33.25,22,80,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,10957,33.25,8,0.0,1265793.0395000004
5,Chef Anton's Gumbo Mix,21.35,0,0,1,2,New Orleans Cajun Delights,New Orleans,USA,10958,21.35,20,0.0,1265793.0395000004
7,Uncle Bob's Organic Dried Pears,30.0,15,0,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,10958,30.0,6,0.0,1265793.0395000004
72,Mozzarella di Giovanni,34.8,14,0,0,14,Formaggi Fortini s.r.l.,Ravenna,Italy,10958,34.8,5,0.0,1265793.0395000004
